Item;Referencia;Desc. item;cod_siesa;id_insumo;id_insumo_p;und_negocio;cod_centro
681;365;LENTE INTRAOCULAR IQ TORICO SN6AT3+20.00;LI-0000293;150;3;U04;200101
682;366;LENTE INTRAOCULAR IQ TORICO SN6AT3+20.50;LI-0000294;150;3;U04;200101
683;367;LENTE INTRAOCULAR IQ TORICO SN6AT3+21.00;LI-0000295;150;3;U04;200101
684;368;LENTE INTRAOCULAR IQ TORICO SN6AT3+21.50;LI-0000296;150;3;U04;200101
685;369;LENTE INTRAOCULAR IQ TORICO SN6AT3+22.00;LI-0000297;150;3;U04;200101
686;370;LENTE INTRAOCULAR IQ TORICO SN6AT3+22.50;LI-0000298;150;3;U04;200101
687;371;LENTE INTRAOCULAR IQ TORICO SN6AT3+23.00;LI-0000299;150;3;U04;200101
688;372;LENTE INTRAOCULAR IQ TORICO SN6AT3+23.50;LI-0000300;150;3;U04;200101
689;373;LENTE INTRAOCULAR IQ TORICO SN6AT3+24.00;LI-0000301;150;3;U04;200101
690;374;LENTE INTRAOCULAR IQ TORICO SN6AT3+24.50;LI-0000302;150;3;U04;200101
691;375;LENTE INTRAOCULAR IQ TORICO SN6AT3+25.00;LI-0000303;150;3;U04;200101
692;376;LENTE INTRAOCULAR IQ TORICO SN6AT3+25.50;LI-0000304;150;3;U04;200101
693;377;LENTE INTRAOCULAR IQ TORICO SN6AT3+26.00;LI-0000305;150;3;U04;200101
694;378;LENTE INTRAOCULAR IQ TORICO SN6AT3+26.50;LI-0000306;150;3;U04;200101
695;379;LENTE INTRAOCULAR IQ TORICO SN6AT3+27.00;LI-0000307;150;3;U04;200101
696;380;LENTE INTRAOCULAR IQ TORICO SN6AT3+27.50;LI-0000308;150;3;U04;200101
697;381;LENTE INTRAOCULAR IQ TORICO SN6AT3+28.00;LI-0000309;150;3;U04;200101
698;382;LENTE INTRAOCULAR IQ TORICO SN6AT3+28.50;LI-0000310;150;3;U04;200101
699;383;LENTE INTRAOCULAR IQ TORICO SN6AT3+29.00;LI-0000311;150;3;U04;200101
700;384;LENTE INTRAOCULAR IQ TORICO SN6AT3+29.50;LI-0000312;150;3;U04;200101
701;385;LENTE INTRAOCULAR IQ TORICO SN6AT3+30.00;LI-0000313;150;3;U04;200101
702;386;LENTE INTRAOCULAR IQ TORICO SN6AT4+6.00 ;LI-0000314;150;3;U04;200101
703;387;LENTE INTRAOCULAR IQ TORICO SN6AT4+6.50 ;LI-0000315;150;3;U04;200101
704;388;LENTE INTRAOCULAR IQ TORICO SN6AT4+7.00 ;LI-0000316;150;3;U04;200101
705;389;LENTE INTRAOCULAR IQ TORICO SN6AT4+7.50 ;LI-0000317;150;3;U04;200101
706;390;LENTE INTRAOCULAR IQ TORICO SN6AT4+8.00 ;LI-0000318;150;3;U04;200101
707;391;LENTE INTRAOCULAR IQ TORICO SN6AT4+8.50 ;LI-0000319;150;3;U04;200101
708;392;LENTE INTRAOCULAR IQ TORICO SN6AT4+9.00 ;LI-0000320;150;3;U04;200101
709;393;LENTE INTRAOCULAR IQ TORICO SN6AT4+9.05 ;LI-0000321;150;3;U04;200101
710;394;LENTE INTRAOCULAR IQ TORICO SN6AT4+10.00;LI-0000322;150;3;U04;200101
711;395;LENTE INTRAOCULAR IQ TORICO SN6AT4+10.50;LI-0000323;150;3;U04;200101
712;396;LENTE INTRAOCULAR IQ TORICO SN6AT4+11.00;LI-0000324;150;3;U04;200101
713;397;LENTE INTRAOCULAR IQ TORICO SN6AT4+11.50;LI-0000325;150;3;U04;200101
714;398;LENTE INTRAOCULAR IQ TORICO SN6AT4+12.00;LI-0000326;150;3;U04;200101
715;399;LENTE INTRAOCULAR IQ TORICO SN6AT4+12.50;LI-0000327;150;3;U04;200101
716;400;LENTE INTRAOCULAR IQ TORICO SN6AT4+13.00;LI-0000328;150;3;U04;200101
717;401;LENTE INTRAOCULAR IQ TORICO SN6AT4+13.50;LI-0000329;150;3;U04;200101
718;402;LENTE INTRAOCULAR IQ TORICO SN6AT4+14.00;LI-0000330;150;3;U04;200101
719;403;LENTE INTRAOCULAR IQ TORICO SN6AT4+14.50;LI-0000331;150;3;U04;200101
720;404;LENTE INTRAOCULAR IQ TORICO SN6AT4+15.00;LI-0000332;150;3;U04;200101
721;405;LENTE INTRAOCULAR IQ TORICO SN6AT4+15.50;LI-0000333;150;3;U04;200101
722;406;LENTE INTRAOCULAR IQ TORICO SN6AT4+16.00;LI-0000334;150;3;U04;200101
723;407;LENTE INTRAOCULAR IQ TORICO SN6AT4+16.50;LI-0000335;150;3;U04;200101
724;408;LENTE INTRAOCULAR IQ TORICO SN6AT4+17.00;LI-0000336;150;3;U04;200101
725;409;LENTE INTRAOCULAR IQ TORICO SN6AT4+17.50;LI-0000337;150;3;U04;200101
726;410;LENTE INTRAOCULAR IQ TORICO SN6AT4+18.00;LI-0000338;150;3;U04;200101
727;411;LENTE INTRAOCULAR IQ TORICO SN6AT4+18.50;LI-0000339;150;3;U04;200101
728;412;LENTE INTRAOCULAR IQ TORICO SN6AT4+19.00;LI-0000340;150;3;U04;200101
729;413;LENTE INTRAOCULAR IQ TORICO SN6AT4+19.50;LI-0000341;150;3;U04;200101
730;414;LENTE INTRAOCULAR IQ TORICO SN6AT4+20.00;LI-0000342;150;3;U04;200101
731;415;LENTE INTRAOCULAR IQ TORICO SN6AT4+20.50;LI-0000343;150;3;U04;200101
732;416;LENTE INTRAOCULAR IQ TORICO SN6AT4+21.00;LI-0000344;150;3;U04;200101
733;417;LENTE INTRAOCULAR IQ TORICO SN6AT4+21.50;LI-0000345;150;3;U04;200101
734;418;LENTE INTRAOCULAR IQ TORICO SN6AT4+22.00;LI-0000346;150;3;U04;200101
735;419;LENTE INTRAOCULAR IQ TORICO SN6AT4+22.50;LI-0000347;150;3;U04;200101
736;420;LENTE INTRAOCULAR IQ TORICO SN6AT4+23.00;LI-0000348;150;3;U04;200101
737;421;LENTE INTRAOCULAR IQ TORICO SN6AT4+23.50;LI-0000349;150;3;U04;200101
738;422;LENTE INTRAOCULAR IQ TORICO SN6AT4+24.00;LI-0000350;150;3;U04;200101
739;423;LENTE INTRAOCULAR IQ TORICO SN6AT4+24.50;LI-0000351;150;3;U04;200101
740;424;LENTE INTRAOCULAR IQ TORICO SN6AT4+25.00;LI-0000352;150;3;U04;200101
741;425;LENTE INTRAOCULAR IQ TORICO SN6AT4+25.50;LI-0000353;150;3;U04;200101
742;426;LENTE INTRAOCULAR IQ TORICO SN6AT4+26.00;LI-0000354;150;3;U04;200101
743;427;LENTE INTRAOCULAR IQ TORICO SN6AT4+26.50;LI-0000355;150;3;U04;200101
744;428;LENTE INTRAOCULAR IQ TORICO SN6AT4+27.00;LI-0000356;150;3;U04;200101
745;429;LENTE INTRAOCULAR IQ TORICO SN6AT4+27.50;LI-0000357;150;3;U04;200101
746;430;LENTE INTRAOCULAR IQ TORICO SN6AT4+28.00;LI-0000358;150;3;U04;200101
747;431;LENTE INTRAOCULAR IQ TORICO SN6AT4+28.50;LI-0000359;150;3;U04;200101
748;432;LENTE INTRAOCULAR IQ TORICO SN6AT4+29.00;LI-0000360;150;3;U04;200101
749;433;LENTE INTRAOCULAR IQ TORICO SN6AT4+29.50;LI-0000361;150;3;U04;200101
750;434;LENTE INTRAOCULAR IQ TORICO SN6AT4+30.00;LI-0000362;150;3;U04;200101
751;435;LENTE INTRAOCULAR IQ TORICO SN6AT5+6.00 ;LI-0000363;150;3;U04;200101
752;436;LENTE INTRAOCULAR IQ TORICO SN6AT5+6.50 ;LI-0000364;150;3;U04;200101
753;437;LENTE INTRAOCULAR IQ TORICO SN6AT5+7.00 ;LI-0000365;150;3;U04;200101
754;438;LENTE INTRAOCULAR IQ TORICO SN6AT5+7.50 ;LI-0000366;150;3;U04;200101
755;439;LENTE INTRAOCULAR IQ TORICO SN6AT5+8.00 ;LI-0000367;150;3;U04;200101
756;440;LENTE INTRAOCULAR IQ TORICO SN6AT5+8.50 ;LI-0000368;150;3;U04;200101
757;441;LENTE INTRAOCULAR IQ TORICO SN6AT5+9.00 ;LI-0000369;150;3;U04;200101
758;442;LENTE INTRAOCULAR IQ TORICO SN6AT5+9.50 ;LI-0000370;150;3;U04;200101
759;443;LENTE INTRAOCULAR IQ TORICO SN6AT5+10.00;LI-0000371;150;3;U04;200101
760;444;LENTE INTRAOCULAR IQ TORICO SN6AT5+10.50;LI-0000372;150;3;U04;200101
761;445;LENTE INTRAOCULAR IQ TORICO SN6AT5+11.00;LI-0000373;150;3;U04;200101
762;446;LENTE INTRAOCULAR IQ TORICO SN6AT5+11.50;LI-0000374;150;3;U04;200101
763;447;LENTE INTRAOCULAR IQ TORICO SN6AT5+12.00;LI-0000375;150;3;U04;200101
764;448;LENTE INTRAOCULAR IQ TORICO SN6AT5+12.50;LI-0000376;150;3;U04;200101
765;449;LENTE INTRAOCULAR IQ TORICO SN6AT5+13.00;LI-0000377;150;3;U04;200101
766;450;LENTE INTRAOCULAR IQ TORICO SN6AT5+13.50;LI-0000378;150;3;U04;200101
767;451;LENTE INTRAOCULAR IQ TORICO SN6AT5+14.00;LI-0000379;150;3;U04;200101
768;452;LENTE INTRAOCULAR IQ TORICO SN6AT5+14.50;LI-0000380;150;3;U04;200101
769;453;LENTE INTRAOCULAR IQ TORICO SN6AT5+15.00;LI-0000381;150;3;U04;200101
770;454;LENTE INTRAOCULAR IQ TORICO SN6AT5+15.50;LI-0000382;150;3;U04;200101
771;455;LENTE INTRAOCULAR IQ TORICO SN6AT5+16.00;LI-0000383;150;3;U04;200101
772;456;LENTE INTRAOCULAR IQ TORICO SN6AT5+16.50;LI-0000384;150;3;U04;200101
773;457;LENTE INTRAOCULAR IQ TORICO SN6AT5+17.00;LI-0000385;150;3;U04;200101
774;458;LENTE INTRAOCULAR IQ TORICO SN6AT5+17.50;LI-0000386;150;3;U04;200101
775;459;LENTE INTRAOCULAR IQ TORICO SN6AT5+18.00;LI-0000387;150;3;U04;200101
776;460;LENTE INTRAOCULAR IQ TORICO SN6AT5+18.50;LI-0000388;150;3;U04;200101
777;461;LENTE INTRAOCULAR IQ TORICO SN6AT5+19.00;LI-0000389;150;3;U04;200101
778;462;LENTE INTRAOCULAR IQ TORICO SN6AT5+19.50;LI-0000390;150;3;U04;200101
779;463;LENTE INTRAOCULAR IQ TORICO SN6AT5+20.00;LI-0000391;150;3;U04;200101
780;464;LENTE INTRAOCULAR IQ TORICO SN6AT5+20.50;LI-0000392;150;3;U04;200101
781;465;LENTE INTRAOCULAR IQ TORICO SN6AT5+21.00;LI-0000393;150;3;U04;200101
782;466;LENTE INTRAOCULAR IQ TORICO SN6AT5+21.50;LI-0000394;150;3;U04;200101
783;467;LENTE INTRAOCULAR IQ TORICO SN6AT5+22.00;LI-0000395;150;3;U04;200101
784;468;LENTE INTRAOCULAR IQ TORICO SN6AT5+22.50;LI-0000396;150;3;U04;200101
785;469;LENTE INTRAOCULAR IQ TORICO SN6AT5+23.00;LI-0000397;150;3;U04;200101
786;470;LENTE INTRAOCULAR IQ TORICO SN6AT5+23.50;LI-0000398;150;3;U04;200101
787;471;LENTE INTRAOCULAR IQ TORICO SN6AT5+24.00;LI-0000399;150;3;U04;200101
788;472;LENTE INTRAOCULAR IQ TORICO SN6AT5+24.50;LI-0000400;150;3;U04;200101
789;473;LENTE INTRAOCULAR IQ TORICO SN6AT5+25.00;LI-0000401;150;3;U04;200101
790;474;LENTE INTRAOCULAR IQ TORICO SN6AT5+25.50;LI-0000402;150;3;U04;200101
791;475;LENTE INTRAOCULAR IQ TORICO SN6AT5+26.00;LI-0000403;150;3;U04;200101
792;476;LENTE INTRAOCULAR IQ TORICO SN6AT5+26.50;LI-0000404;150;3;U04;200101
793;477;LENTE INTRAOCULAR IQ TORICO SN6AT5+27.00;LI-0000405;150;3;U04;200101
794;478;LENTE INTRAOCULAR IQ TORICO SN6AT5+27.50;LI-0000406;150;3;U04;200101
795;479;LENTE INTRAOCULAR IQ TORICO SN6AT5+28.00;LI-0000407;150;3;U04;200101
796;480;LENTE INTRAOCULAR IQ TORICO SN6AT5+28.50;LI-0000408;150;3;U04;200101
797;481;LENTE INTRAOCULAR IQ TORICO SN6AT5+29.00;LI-0000409;150;3;U04;200101
798;482;LENTE INTRAOCULAR IQ TORICO SN6AT5+29.50;LI-0000410;150;3;U04;200101
799;483;LENTE INTRAOCULAR IQ TORICO SN6AT5+30.00;LI-0000411;150;3;U04;200101
800;484;LENTE INTRAOCULAR IQ TORICO SN6AT6+6.00 ;LI-0000412;150;3;U04;200101
801;485;LENTE INTRAOCULAR IQ TORICO SN6AT6+6.50 ;LI-0000413;150;3;U04;200101
802;486;LENTE INTRAOCULAR IQ TORICO SN6AT6+7.00 ;LI-0000414;150;3;U04;200101
803;487;LENTE INTRAOCULAR IQ TORICO SN6AT6+7.50 ;LI-0000415;150;3;U04;200101
804;488;LENTE INTRAOCULAR IQ TORICO SN6AT6+8.00 ;LI-0000416;150;3;U04;200101
805;489;LENTE INTRAOCULAR IQ TORICO SN6AT6+8.50 ;LI-0000417;150;3;U04;200101
806;490;LENTE INTRAOCULAR IQ TORICO SN6AT6+9.00 ;LI-0000418;150;3;U04;200101
807;491;LENTE INTRAOCULAR IQ TORICO SN6AT6+9.50 ;LI-0000419;150;3;U04;200101
808;492;LENTE INTRAOCULAR IQ TORICO SN6AT6+10.00;LI-0000420;150;3;U04;200101
809;493;LENTE INTRAOCULAR IQ TORICO SN6AT6+10.50;LI-0000421;150;3;U04;200101
810;494;LENTE INTRAOCULAR IQ TORICO SN6AT6+11.00;LI-0000422;150;3;U04;200101
811;495;LENTE INTRAOCULAR IQ TORICO SN6AT6+11.50;LI-0000423;150;3;U04;200101
812;496;LENTE INTRAOCULAR IQ TORICO SN6AT6+12.00;LI-0000424;150;3;U04;200101
813;497;LENTE INTRAOCULAR IQ TORICO SN6AT6+12.50;LI-0000425;150;3;U04;200101
814;498;LENTE INTRAOCULAR IQ TORICO SN6AT6+13.00;LI-0000426;150;3;U04;200101
815;499;LENTE INTRAOCULAR IQ TORICO SN6AT6+13.50;LI-0000427;150;3;U04;200101
816;500;LENTE INTRAOCULAR IQ TORICO SN6AT6+14.00;LI-0000428;150;3;U04;200101
817;501;LENTE INTRAOCULAR IQ TORICO SN6AT6+14.50;LI-0000429;150;3;U04;200101
818;502;LENTE INTRAOCULAR IQ TORICO SN6AT6+15.00;LI-0000430;150;3;U04;200101
819;503;LENTE INTRAOCULAR IQ TORICO SN6AT6+15.50;LI-0000431;150;3;U04;200101
820;504;LENTE INTRAOCULAR IQ TORICO SN6AT6+16.00;LI-0000432;150;3;U04;200101
821;505;LENTE INTRAOCULAR IQ TORICO SN6AT6+16.50;LI-0000433;150;3;U04;200101
822;506;LENTE INTRAOCULAR IQ TORICO SN6AT6+17.00;LI-0000434;150;3;U04;200101
823;507;LENTE INTRAOCULAR IQ TORICO SN6AT6+17.50;LI-0000435;150;3;U04;200101
824;508;LENTE INTRAOCULAR IQ TORICO SN6AT6+18.00;LI-0000436;150;3;U04;200101
825;509;LENTE INTRAOCULAR IQ TORICO SN6AT6+18.50;LI-0000437;150;3;U04;200101
826;510;LENTE INTRAOCULAR IQ TORICO SN6AT6+19.00;LI-0000438;150;3;U04;200101
827;511;LENTE INTRAOCULAR IQ TORICO SN6AT6+19.50;LI-0000439;150;3;U04;200101
828;512;LENTE INTRAOCULAR IQ TORICO SN6AT6+20.00;LI-0000440;150;3;U04;200101
829;513;LENTE INTRAOCULAR IQ TORICO SN6AT6+20.50;LI-0000441;150;3;U04;200101
830;514;LENTE INTRAOCULAR IQ TORICO SN6AT6+21.00;LI-0000442;150;3;U04;200101
831;515;LENTE INTRAOCULAR IQ TORICO SN6AT6+21.50;LI-0000443;150;3;U04;200101
832;516;LENTE INTRAOCULAR IQ TORICO SN6AT6+22.00;LI-0000444;150;3;U04;200101
833;517;LENTE INTRAOCULAR IQ TORICO SN6AT6+22.50;LI-0000445;150;3;U04;200101
834;518;LENTE INTRAOCULAR IQ TORICO SN6AT6+23.00;LI-0000446;150;3;U04;200101
835;519;LENTE INTRAOCULAR IQ TORICO SN6AT6+23.50;LI-0000447;150;3;U04;200101
836;520;LENTE INTRAOCULAR IQ TORICO SN6AT6+24.00;LI-0000448;150;3;U04;200101
837;521;LENTE INTRAOCULAR IQ TORICO SN6AT6+24.50;LI-0000449;150;3;U04;200101
838;522;LENTE INTRAOCULAR IQ TORICO SN6AT6+25.00;LI-0000450;150;3;U04;200101
839;523;LENTE INTRAOCULAR IQ TORICO SN6AT6+25.50;LI-0000451;150;3;U04;200101
840;524;LENTE INTRAOCULAR IQ TORICO SN6AT6+26.00;LI-0000452;150;3;U04;200101
841;525;LENTE INTRAOCULAR IQ TORICO SN6AT6+26.50;LI-0000453;150;3;U04;200101
842;526;LENTE INTRAOCULAR IQ TORICO SN6AT6+27.00;LI-0000454;150;3;U04;200101
843;527;LENTE INTRAOCULAR IQ TORICO SN6AT6+27.50;LI-0000455;150;3;U04;200101
844;528;LENTE INTRAOCULAR IQ TORICO SN6AT6+28.00;LI-0000456;150;3;U04;200101
845;529;LENTE INTRAOCULAR IQ TORICO SN6AT6+28.50;LI-0000457;150;3;U04;200101
846;530;LENTE INTRAOCULAR IQ TORICO SN6AT6+29.00;LI-0000458;150;3;U04;200101
847;531;LENTE INTRAOCULAR IQ TORICO SN6AT6+29.50;LI-0000459;150;3;U04;200101
848;532;LENTE INTRAOCULAR IQ TORICO SN6AT6+30.00;LI-0000460;150;3;U04;200101
849;533;LENTE INTRAOCULAR IQ TORICO SN6AT7+6.00 ;LI-0000461;150;3;U04;200101
850;534;LENTE INTRAOCULAR IQ TORICO SN6AT7+6.50 ;LI-0000462;150;3;U04;200101
851;535;LENTE INTRAOCULAR IQ TORICO SN6AT7+7.00 ;LI-0000463;150;3;U04;200101
852;536;LENTE INTRAOCULAR IQ TORICO SN6AT7+7.50 ;LI-0000464;150;3;U04;200101
853;537;LENTE INTRAOCULAR IQ TORICO SN6AT7+8.00 ;LI-0000465;150;3;U04;200101
854;538;LENTE INTRAOCULAR IQ TORICO SN6AT7+8.50 ;LI-0000466;150;3;U04;200101
855;539;LENTE INTRAOCULAR IQ TORICO SN6AT7+9.00 ;LI-0000467;150;3;U04;200101
856;540;LENTE INTRAOCULAR IQ TORICO SN6AT7+9.50 ;LI-0000468;150;3;U04;200101
857;541;LENTE INTRAOCULAR IQ TORICO SN6AT7+10.00;LI-0000469;150;3;U04;200101
858;542;LENTE INTRAOCULAR IQ TORICO SN6AT7+10.50;LI-0000470;150;3;U04;200101
859;543;LENTE INTRAOCULAR IQ TORICO SN6AT7+11.00;LI-0000471;150;3;U04;200101
860;544;LENTE INTRAOCULAR IQ TORICO SN6AT7+11.50;LI-0000472;150;3;U04;200101
861;545;LENTE INTRAOCULAR IQ TORICO SN6AT7+12.00;LI-0000473;150;3;U04;200101
862;546;LENTE INTRAOCULAR IQ TORICO SN6AT7+12.50;LI-0000474;150;3;U04;200101
863;547;LENTE INTRAOCULAR IQ TORICO SN6AT7+13.00;LI-0000475;150;3;U04;200101
864;548;LENTE INTRAOCULAR IQ TORICO SN6AT7+13.50;LI-0000476;150;3;U04;200101
865;549;LENTE INTRAOCULAR IQ TORICO SN6AT7+14.00;LI-0000477;150;3;U04;200101
866;550;LENTE INTRAOCULAR IQ TORICO SN6AT7+14.50;LI-0000478;150;3;U04;200101
867;551;LENTE INTRAOCULAR IQ TORICO SN6AT7+15.00;LI-0000479;150;3;U04;200101
868;552;LENTE INTRAOCULAR IQ TORICO SN6AT7+15.50;LI-0000480;150;3;U04;200101
869;553;LENTE INTRAOCULAR IQ TORICO SN6AT7+16.00;LI-0000481;150;3;U04;200101
870;554;LENTE INTRAOCULAR IQ TORICO SN6AT7+16.50;LI-0000482;150;3;U04;200101
871;555;LENTE INTRAOCULAR IQ TORICO SN6AT7+17.00;LI-0000483;150;3;U04;200101
872;556;LENTE INTRAOCULAR IQ TORICO SN6AT7+17.50;LI-0000484;150;3;U04;200101
873;557;LENTE INTRAOCULAR IQ TORICO SN6AT7+18.00;LI-0000485;150;3;U04;200101
874;558;LENTE INTRAOCULAR IQ TORICO SN6AT7+18.50;LI-0000486;150;3;U04;200101
875;559;LENTE INTRAOCULAR IQ TORICO SN6AT7+19.00;LI-0000487;150;3;U04;200101
876;560;LENTE INTRAOCULAR IQ TORICO SN6AT7+19.50;LI-0000488;150;3;U04;200101
877;561;LENTE INTRAOCULAR IQ TORICO SN6AT7+20.00;LI-0000489;150;3;U04;200101
878;562;LENTE INTRAOCULAR IQ TORICO SN6AT7+20.50;LI-0000490;150;3;U04;200101
879;563;LENTE INTRAOCULAR IQ TORICO SN6AT7+21.00;LI-0000491;150;3;U04;200101
880;564;LENTE INTRAOCULAR IQ TORICO SN6AT7+21.50;LI-0000492;150;3;U04;200101
881;565;LENTE INTRAOCULAR IQ TORICO SN6AT7+22.00;LI-0000493;150;3;U04;200101
882;566;LENTE INTRAOCULAR IQ TORICO SN6AT7+22.50;LI-0000494;150;3;U04;200101
883;567;LENTE INTRAOCULAR IQ TORICO SN6AT7+23.00;LI-0000495;150;3;U04;200101
884;568;LENTE INTRAOCULAR IQ TORICO SN6AT7+23.50;LI-0000496;150;3;U04;200101
885;569;LENTE INTRAOCULAR IQ TORICO SN6AT7+24.00;LI-0000497;150;3;U04;200101
886;570;LENTE INTRAOCULAR IQ TORICO SN6AT7+24.50;LI-0000498;150;3;U04;200101
887;571;LENTE INTRAOCULAR IQ TORICO SN6AT7+25.00;LI-0000499;150;3;U04;200101
888;572;LENTE INTRAOCULAR IQ TORICO SN6AT7+25.50;LI-0000500;150;3;U04;200101
889;573;LENTE INTRAOCULAR IQ TORICO SN6AT7+26.00;LI-0000501;150;3;U04;200101
890;574;LENTE INTRAOCULAR IQ TORICO SN6AT7+26.50;LI-0000502;150;3;U04;200101
891;575;LENTE INTRAOCULAR IQ TORICO SN6AT7+27.00;LI-0000503;150;3;U04;200101
892;576;LENTE INTRAOCULAR IQ TORICO SN6AT7+27.50;LI-0000504;150;3;U04;200101
893;577;LENTE INTRAOCULAR IQ TORICO SN6AT7+28.00;LI-0000505;150;3;U04;200101
894;578;LENTE INTRAOCULAR IQ TORICO SN6AT7+28.50;LI-0000506;150;3;U04;200101
895;579;LENTE INTRAOCULAR IQ TORICO SN6AT7+29.00;LI-0000507;150;3;U04;200101
896;580;LENTE INTRAOCULAR IQ TORICO SN6AT7+29.50;LI-0000508;150;3;U04;200101
897;581;LENTE INTRAOCULAR IQ TORICO SN6AT7+30.00;LI-0000509;150;3;U04;200101
898;582;LENTE INTRAOCULAR IQ TORICO SN6AT8+6.00 ;LI-0000510;150;3;U04;200101
899;583;LENTE INTRAOCULAR IQ TORICO SN6AT8+6.50 ;LI-0000511;150;3;U04;200101
900;584;LENTE INTRAOCULAR IQ TORICO SN6AT8+7.00 ;LI-0000512;150;3;U04;200101
901;585;LENTE INTRAOCULAR IQ TORICO SN6AT8+7.50 ;LI-0000513;150;3;U04;200101
902;586;LENTE INTRAOCULAR IQ TORICO SN6AT8+8.00 ;LI-0000514;150;3;U04;200101
903;587;LENTE INTRAOCULAR IQ TORICO SN6AT8+8.50 ;LI-0000515;150;3;U04;200101
904;588;LENTE INTRAOCULAR IQ TORICO SN6AT8+9.00 ;LI-0000516;150;3;U04;200101
905;589;LENTE INTRAOCULAR IQ TORICO SN6AT8+9.50 ;LI-0000517;150;3;U04;200101
906;590;LENTE INTRAOCULAR IQ TORICO SN6AT8+10.00;LI-0000518;150;3;U04;200101
907;591;LENTE INTRAOCULAR IQ TORICO SN6AT8+10.50;LI-0000519;150;3;U04;200101
908;592;LENTE INTRAOCULAR IQ TORICO SN6AT8+11.00;LI-0000520;150;3;U04;200101
909;593;LENTE INTRAOCULAR IQ TORICO SN6AT8+11.50;LI-0000521;150;3;U04;200101
910;594;LENTE INTRAOCULAR IQ TORICO SN6AT8+12.00;LI-0000522;150;3;U04;200101
911;595;LENTE INTRAOCULAR IQ TORICO SN6AT8+12.50;LI-0000523;150;3;U04;200101
912;596;LENTE INTRAOCULAR IQ TORICO SN6AT8+13.00;LI-0000524;150;3;U04;200101
913;597;LENTE INTRAOCULAR IQ TORICO SN6AT8+13.50;LI-0000525;150;3;U04;200101
914;598;LENTE INTRAOCULAR IQ TORICO SN6AT8+14.00;LI-0000526;150;3;U04;200101
915;599;LENTE INTRAOCULAR IQ TORICO SN6AT8+14.50;LI-0000527;150;3;U04;200101
916;600;LENTE INTRAOCULAR IQ TORICO SN6AT8+15.00;LI-0000528;150;3;U04;200101
917;601;LENTE INTRAOCULAR IQ TORICO SN6AT8+15.50;LI-0000529;150;3;U04;200101
918;602;LENTE INTRAOCULAR IQ TORICO SN6AT8+16.00;LI-0000530;150;3;U04;200101
919;603;LENTE INTRAOCULAR IQ TORICO SN6AT8+16.50;LI-0000531;150;3;U04;200101
920;604;LENTE INTRAOCULAR IQ TORICO SN6AT8+17.00;LI-0000532;150;3;U04;200101
921;605;LENTE INTRAOCULAR IQ TORICO SN6AT8+17.50;LI-0000533;150;3;U04;200101
922;606;LENTE INTRAOCULAR IQ TORICO SN6AT8+18.00;LI-0000534;150;3;U04;200101
923;607;LENTE INTRAOCULAR IQ TORICO SN6AT8+18.50;LI-0000535;150;3;U04;200101
924;608;LENTE INTRAOCULAR IQ TORICO SN6AT8+19.00;LI-0000536;150;3;U04;200101
925;609;LENTE INTRAOCULAR IQ TORICO SN6AT8+19.50;LI-0000537;150;3;U04;200101
926;610;LENTE INTRAOCULAR IQ TORICO SN6AT8+20.00;LI-0000538;150;3;U04;200101
927;611;LENTE INTRAOCULAR IQ TORICO SN6AT8+20.50;LI-0000539;150;3;U04;200101
928;612;LENTE INTRAOCULAR IQ TORICO SN6AT8+21.00;LI-0000540;150;3;U04;200101
929;613;LENTE INTRAOCULAR IQ TORICO SN6AT8+21.50;LI-0000541;150;3;U04;200101
930;614;LENTE INTRAOCULAR IQ TORICO SN6AT8+22.00;LI-0000542;150;3;U04;200101
931;615;LENTE INTRAOCULAR IQ TORICO SN6AT8+22.50;LI-0000543;150;3;U04;200101
932;616;LENTE INTRAOCULAR IQ TORICO SN6AT8+23.00;LI-0000544;150;3;U04;200101
933;617;LENTE INTRAOCULAR IQ TORICO SN6AT8+23.50;LI-0000545;150;3;U04;200101
934;618;LENTE INTRAOCULAR IQ TORICO SN6AT8+24.00;LI-0000546;150;3;U04;200101
935;619;LENTE INTRAOCULAR IQ TORICO SN6AT8+24.50;LI-0000547;150;3;U04;200101
936;620;LENTE INTRAOCULAR IQ TORICO SN6AT8+25.00;LI-0000548;150;3;U04;200101
937;621;LENTE INTRAOCULAR IQ TORICO SN6AT8+25.50;LI-0000549;150;3;U04;200101
938;622;LENTE INTRAOCULAR IQ TORICO SN6AT8+26.00;LI-0000550;150;3;U04;200101
939;623;LENTE INTRAOCULAR IQ TORICO SN6AT8+26.50;LI-0000551;150;3;U04;200101
940;624;LENTE INTRAOCULAR IQ TORICO SN6AT8+27.00;LI-0000552;150;3;U04;200101
941;625;LENTE INTRAOCULAR IQ TORICO SN6AT8+27.50;LI-0000553;150;3;U04;200101
942;626;LENTE INTRAOCULAR IQ TORICO SN6AT8+28.00;LI-0000554;150;3;U04;200101
943;627;LENTE INTRAOCULAR IQ TORICO SN6AT8+28.50;LI-0000555;150;3;U04;200101
944;628;LENTE INTRAOCULAR IQ TORICO SN6AT8+29.00;LI-0000556;150;3;U04;200101
945;629;LENTE INTRAOCULAR IQ TORICO SN6AT8+29.50;LI-0000557;150;3;U04;200101
946;630;LENTE INTRAOCULAR IQ TORICO SN6AT8+30.00;LI-0000558;150;3;U04;200101
