CODIGO_AUTO;CODIGO;DESCRIPCION;REFERENCIA;TIPO INSUMO;TIPO INSUMO DET;UND NEGOCIOS;CENTRO_COSTOS
265;2265;LENTES DE CONTACTO PUREVISION 2 ESFERICO +1.50;LCI-0000265;4;150;4;200102
266;2266;LENTES DE CONTACTO PUREVISION 2 ESFERICO +1.25;LCI-0000266;4;150;4;200102
267;2267;LENTES DE CONTACTO PUREVISION 2 ESFERICO +1.00;LCI-0000267;4;150;4;200102
268;2268;LENTES DE CONTACTO PUREVISION 2 ESFERICO +0.75;LCI-0000268;4;150;4;200102
269;2269;LENTES DE CONTACTO PUREVISION 2 ESFERICO +0.50;LCI-0000269;4;150;4;200102
270;2270;LENTES DE CONTACTO PUREVISION 2 ESFERICO +0.25;LCI-0000270;4;150;4;200102
271;2271;LENTES DE CONTACTO PUREVISION 2 ESFERICO +0.00;LCI-0000271;4;150;4;200102
272;2272;LENTES DE CONTACTO PUREVISION 2 ESFERICO -0.25;LCI-0000272;4;150;4;200102
273;2273;LENTES DE CONTACTO PUREVISION 2 ESFERICO -0.50;LCI-0000273;4;150;4;200102
274;2274;LENTES DE CONTACTO PUREVISION 2 ESFERICO -0.75;LCI-0000274;4;150;4;200102
275;2275;LENTES DE CONTACTO PUREVISION 2 ESFERICO -1.00;LCI-0000275;4;150;4;200102
276;2276;LENTES DE CONTACTO PUREVISION 2 ESFERICO -1.25;LCI-0000276;4;150;4;200102
277;2277;LENTES DE CONTACTO PUREVISION 2 ESFERICO -1.50;LCI-0000277;4;150;4;200102
278;2278;LENTES DE CONTACTO PUREVISION 2 ESFERICO -1.75;LCI-0000278;4;150;4;200102
279;2279;LENTES DE CONTACTO PUREVISION 2 ESFERICO -2.00;LCI-0000279;4;150;4;200102
280;2280;LENTES DE CONTACTO PUREVISION 2 ESFERICO -2.25;LCI-0000280;4;150;4;200102
281;2281;LENTES DE CONTACTO PUREVISION 2 ESFERICO -2.50;LCI-0000281;4;150;4;200102
282;2282;LENTES DE CONTACTO PUREVISION 2 ESFERICO -2.75;LCI-0000282;4;150;4;200102
283;2283;LENTES DE CONTACTO PUREVISION 2 ESFERICO -3.00;LCI-0000283;4;150;4;200102
284;2284;LENTES DE CONTACTO PUREVISION 2 ESFERICO -3.25;LCI-0000284;4;150;4;200102
285;2285;LENTES DE CONTACTO PUREVISION 2 ESFERICO -3.50;LCI-0000285;4;150;4;200102
286;2286;LENTES DE CONTACTO PUREVISION 2 ESFERICO -3.75;LCI-0000286;4;150;4;200102
287;2287;LENTES DE CONTACTO PUREVISION 2 ESFERICO -4.00;LCI-0000287;4;150;4;200102
288;2288;LENTES DE CONTACTO PUREVISION 2 ESFERICO -4.25;LCI-0000288;4;150;4;200102
289;2289;LENTES DE CONTACTO PUREVISION 2 ESFERICO -4.50;LCI-0000289;4;150;4;200102
290;2290;LENTES DE CONTACTO PUREVISION 2 ESFERICO -4.75;LCI-0000290;4;150;4;200102
291;2291;LENTES DE CONTACTO PUREVISION 2 ESFERICO -5.00;LCI-0000291;4;150;4;200102
292;2292;LENTES DE CONTACTO PUREVISION 2 ESFERICO -5.25;LCI-0000292;4;150;4;200102
293;2293;LENTES DE CONTACTO PUREVISION 2 ESFERICO -5.50;LCI-0000293;4;150;4;200102
294;2294;LENTES DE CONTACTO PUREVISION 2 ESFERICO -5.75;LCI-0000294;4;150;4;200102
295;2295;LENTES DE CONTACTO PUREVISION 2 ESFERICO -6.00;LCI-0000295;4;150;4;200102
296;2296;LENTES DE CONTACTO PUREVISION 2 ESFERICO -6.50;LCI-0000296;4;150;4;200102
297;2297;LENTES DE CONTACTO PUREVISION 2 ESFERICO -7.00;LCI-0000297;4;150;4;200102
298;2298;LENTES DE CONTACTO PUREVISION 2 ESFERICO -7.50;LCI-0000298;4;150;4;200102
299;2299;LENTES DE CONTACTO PUREVISION 2 ESFERICO -8.00;LCI-0000299;4;150;4;200102
300;2300;LENTES DE CONTACTO PUREVISION 2 ESFERICO -8.50;LCI-0000300;4;150;4;200102
301;2301;LENTES DE CONTACTO PUREVISION 2 ESFERICO -9.00;LCI-0000301;4;150;4;200102
302;2302;LENTES DE CONTACTO PUREVISION TORICO +6.00;LCI-0000302;4;150;4;200102
303;2303;LENTES DE CONTACTO PUREVISION TORICO +5.75;LCI-0000303;4;150;4;200102
304;2304;LENTES DE CONTACTO PUREVISION TORICO +5.50;LCI-0000304;4;150;4;200102
305;2305;LENTES DE CONTACTO PUREVISION TORICO +5.25;LCI-0000305;4;150;4;200102
306;2306;LENTES DE CONTACTO PUREVISION TORICO +5.00;LCI-0000306;4;150;4;200102
307;2307;LENTES DE CONTACTO PUREVISION TORICO +4.75;LCI-0000307;4;150;4;200102
308;2308;LENTES DE CONTACTO PUREVISION TORICO +4.50;LCI-0000308;4;150;4;200102
309;2309;LENTES DE CONTACTO PUREVISION TORICO +4.25;LCI-0000309;4;150;4;200102
310;2310;LENTES DE CONTACTO PUREVISION TORICO +4.00;LCI-0000310;4;150;4;200102
311;2311;LENTES DE CONTACTO PUREVISION TORICO +3.75;LCI-0000311;4;150;4;200102
312;2312;LENTES DE CONTACTO PUREVISION TORICO +3.50;LCI-0000312;4;150;4;200102
313;2313;LENTES DE CONTACTO PUREVISION TORICO +3.25;LCI-0000313;4;150;4;200102
314;2314;LENTES DE CONTACTO PUREVISION TORICO +3.00;LCI-0000314;4;150;4;200102
315;2315;LENTES DE CONTACTO PUREVISION TORICO +2.75;LCI-0000315;4;150;4;200102
316;2316;LENTES DE CONTACTO PUREVISION TORICO +2.50;LCI-0000316;4;150;4;200102
317;2317;LENTES DE CONTACTO PUREVISION TORICO +2.25;LCI-0000317;4;150;4;200102
318;2318;LENTES DE CONTACTO PUREVISION TORICO +2.00;LCI-0000318;4;150;4;200102
319;2319;LENTES DE CONTACTO PUREVISION TORICO +1.75;LCI-0000319;4;150;4;200102
320;2320;LENTES DE CONTACTO PUREVISION TORICO +1.50;LCI-0000320;4;150;4;200102
321;2321;LENTES DE CONTACTO PUREVISION TORICO +1.25;LCI-0000321;4;150;4;200102
322;2322;LENTES DE CONTACTO PUREVISION TORICO +1.00;LCI-0000322;4;150;4;200102
323;2323;LENTES DE CONTACTO PUREVISION TORICO +0.75;LCI-0000323;4;150;4;200102
324;2324;LENTES DE CONTACTO PUREVISION TORICO +0.50;LCI-0000324;4;150;4;200102
325;2325;LENTES DE CONTACTO PUREVISION TORICO +0.25;LCI-0000325;4;150;4;200102
326;2326;LENTES DE CONTACTO PUREVISION TORICO +0.00;LCI-0000326;4;150;4;200102
327;2327;LENTES DE CONTACTO PUREVISION TORICO -0.25;LCI-0000327;4;150;4;200102
328;2328;LENTES DE CONTACTO PUREVISION TORICO -0.50;LCI-0000328;4;150;4;200102
329;2329;LENTES DE CONTACTO PUREVISION TORICO -0.75;LCI-0000329;4;150;4;200102
330;2330;LENTES DE CONTACTO PUREVISION TORICO -1.00;LCI-0000330;4;150;4;200102
331;2331;LENTES DE CONTACTO PUREVISION TORICO -1.50;LCI-0000331;4;150;4;200102
332;2332;LENTES DE CONTACTO PUREVISION TORICO -2.00;LCI-0000332;4;150;4;200102
333;2333;LENTES DE CONTACTO PUREVISION TORICO -2.50;LCI-0000333;4;150;4;200102
334;2334;LENTES DE CONTACTO PUREVISION TORICO -3.00;LCI-0000334;4;150;4;200102
335;2335;LENTES DE CONTACTO PUREVISION TORICO -3.50;LCI-0000335;4;150;4;200102
336;2336;LENTES DE CONTACTO PUREVISION TORICO -4.00;LCI-0000336;4;150;4;200102
337;2337;LENTES DE CONTACTO PUREVISION TORICO -4.50;LCI-0000337;4;150;4;200102
338;2338;LENTES DE CONTACTO PUREVISION TORICO -5.00;LCI-0000338;4;150;4;200102
339;2339;LENTES DE CONTACTO PUREVISION TORICO -5.50;LCI-0000339;4;150;4;200102
340;2340;LENTES DE CONTACTO PUREVISION TORICO -6.00;LCI-0000340;4;150;4;200102
341;2341;LENTES DE CONTACTO PUREVISION TORICO -6.50;LCI-0000341;4;150;4;200102
342;2342;LENTES DE CONTACTO PUREVISION TORICO -7.00;LCI-0000342;4;150;4;200102
343;2343;LENTES DE CONTACTO PUREVISION TORICO -7.50;LCI-0000343;4;150;4;200102
344;2344;LENTES DE CONTACTO PUREVISION TORICO -8.00;LCI-0000344;4;150;4;200102
345;2345;LENTES DE CONTACTO PUREVISION TORICO -8.50;LCI-0000345;4;150;4;200102
346;2346;LENTES DE CONTACTO PUREVISION TORICO -9.00;LCI-0000346;4;150;4;200102
347;2347;LENTES DE CONTACTO PUREVISION TORICO -9.50;LCI-0000347;4;150;4;200102
348;2348;LENTES DE CONTACTO PUREVISION MULTIFOCAL +6.00;LCI-0000348;4;150;4;200102
349;2349;LENTES DE CONTACTO PUREVISION MULTIFOCAL +5.75;LCI-0000349;4;150;4;200102
350;2350;LENTES DE CONTACTO PUREVISION MULTIFOCAL +5.50;LCI-0000350;4;150;4;200102
351;2351;LENTES DE CONTACTO PUREVISION MULTIFOCAL +5.25;LCI-0000351;4;150;4;200102
352;2352;LENTES DE CONTACTO PUREVISION MULTIFOCAL +5.00;LCI-0000352;4;150;4;200102
353;2353;LENTES DE CONTACTO PUREVISION MULTIFOCAL +4.75;LCI-0000353;4;150;4;200102
354;2354;LENTES DE CONTACTO PUREVISION MULTIFOCAL +4.50;LCI-0000354;4;150;4;200102
355;2355;LENTES DE CONTACTO PUREVISION MULTIFOCAL +4.25;LCI-0000355;4;150;4;200102
356;2356;LENTES DE CONTACTO PUREVISION MULTIFOCAL +4.00;LCI-0000356;4;150;4;200102
357;2357;LENTES DE CONTACTO PUREVISION MULTIFOCAL +3.75;LCI-0000357;4;150;4;200102
358;2358;LENTES DE CONTACTO PUREVISION MULTIFOCAL +3.50;LCI-0000358;4;150;4;200102
359;2359;LENTES DE CONTACTO PUREVISION MULTIFOCAL +3.25;LCI-0000359;4;150;4;200102
360;2360;LENTES DE CONTACTO PUREVISION MULTIFOCAL +3.00;LCI-0000360;4;150;4;200102
361;2361;LENTES DE CONTACTO PUREVISION MULTIFOCAL +2.75;LCI-0000361;4;150;4;200102
362;2362;LENTES DE CONTACTO PUREVISION MULTIFOCAL +2.50;LCI-0000362;4;150;4;200102
363;2363;LENTES DE CONTACTO PUREVISION MULTIFOCAL +2.25;LCI-0000363;4;150;4;200102
364;2364;LENTES DE CONTACTO PUREVISION MULTIFOCAL +2.00;LCI-0000364;4;150;4;200102
365;2365;LENTES DE CONTACTO PUREVISION MULTIFOCAL +1.75;LCI-0000365;4;150;4;200102
366;2366;LENTES DE CONTACTO PUREVISION MULTIFOCAL +1.50;LCI-0000366;4;150;4;200102
367;2367;LENTES DE CONTACTO PUREVISION MULTIFOCAL +1.25;LCI-0000367;4;150;4;200102
368;2368;LENTES DE CONTACTO PUREVISION MULTIFOCAL +1.00;LCI-0000368;4;150;4;200102
369;2369;LENTES DE CONTACTO PUREVISION MULTIFOCAL +0.75;LCI-0000369;4;150;4;200102
370;2370;LENTES DE CONTACTO PUREVISION MULTIFOCAL +0.50;LCI-0000370;4;150;4;200102
371;2371;LENTES DE CONTACTO PUREVISION MULTIFOCAL +0.25;LCI-0000371;4;150;4;200102
372;2372;LENTES DE CONTACTO PUREVISION MULTIFOCAL +0.00;LCI-0000372;4;150;4;200102
373;2373;LENTES DE CONTACTO PUREVISION MULTIFOCAL -0.25;LCI-0000373;4;150;4;200102
374;2374;LENTES DE CONTACTO PUREVISION MULTIFOCAL -0.50;LCI-0000374;4;150;4;200102
375;2375;LENTES DE CONTACTO PUREVISION MULTIFOCAL -0.75;LCI-0000375;4;150;4;200102
376;2376;LENTES DE CONTACTO PUREVISION MULTIFOCAL -1.00;LCI-0000376;4;150;4;200102
377;2377;LENTES DE CONTACTO PUREVISION MULTIFOCAL -1.25;LCI-0000377;4;150;4;200102
378;2378;LENTES DE CONTACTO PUREVISION MULTIFOCAL -1.50;LCI-0000378;4;150;4;200102
379;2379;LENTES DE CONTACTO PUREVISION MULTIFOCAL -1.75;LCI-0000379;4;150;4;200102
380;2380;LENTES DE CONTACTO PUREVISION MULTIFOCAL -2.00;LCI-0000380;4;150;4;200102
381;2381;LENTES DE CONTACTO PUREVISION MULTIFOCAL -2.25;LCI-0000381;4;150;4;200102
382;2382;LENTES DE CONTACTO PUREVISION MULTIFOCAL -2.50;LCI-0000382;4;150;4;200102
383;2383;LENTES DE CONTACTO PUREVISION MULTIFOCAL -2.75;LCI-0000383;4;150;4;200102
384;2384;LENTES DE CONTACTO PUREVISION MULTIFOCAL -3.00;LCI-0000384;4;150;4;200102
385;2385;LENTES DE CONTACTO PUREVISION MULTIFOCAL -3.25;LCI-0000385;4;150;4;200102
386;2386;LENTES DE CONTACTO PUREVISION MULTIFOCAL -3.50;LCI-0000386;4;150;4;200102
387;2387;LENTES DE CONTACTO PUREVISION MULTIFOCAL -3.75;LCI-0000387;4;150;4;200102
388;2388;LENTES DE CONTACTO PUREVISION MULTIFOCAL -4.00;LCI-0000388;4;150;4;200102
389;2389;LENTES DE CONTACTO PUREVISION MULTIFOCAL -4.25;LCI-0000389;4;150;4;200102
390;2390;LENTES DE CONTACTO PUREVISION MULTIFOCAL -4.50;LCI-0000390;4;150;4;200102
391;2391;LENTES DE CONTACTO PUREVISION MULTIFOCAL -4.75;LCI-0000391;4;150;4;200102
392;2392;LENTES DE CONTACTO PUREVISION MULTIFOCAL -5.00;LCI-0000392;4;150;4;200102
393;2393;LENTES DE CONTACTO PUREVISION MULTIFOCAL -5.25;LCI-0000393;4;150;4;200102
394;2394;LENTES DE CONTACTO PUREVISION MULTIFOCAL -5.50;LCI-0000394;4;150;4;200102
395;2395;LENTES DE CONTACTO PUREVISION MULTIFOCAL -5.75;LCI-0000395;4;150;4;200102
396;2396;LENTES DE CONTACTO PUREVISION MULTIFOCAL -6.00;LCI-0000396;4;150;4;200102
397;2397;LENTES DE CONTACTO PUREVISION MULTIFOCAL -6.25;LCI-0000397;4;150;4;200102
398;2398;LENTES DE CONTACTO PUREVISION MULTIFOCAL -6.50;LCI-0000398;4;150;4;200102
399;2399;LENTES DE CONTACTO PUREVISION MULTIFOCAL -6.75;LCI-0000399;4;150;4;200102
400;2400;LENTES DE CONTACTO PUREVISION MULTIFOCAL -7.00;LCI-0000400;4;150;4;200102
401;2401;LENTES DE CONTACTO PUREVISION MULTIFOCAL -7.25;LCI-0000401;4;150;4;200102
402;2402;LENTES DE CONTACTO PUREVISION MULTIFOCAL -7.50;LCI-0000402;4;150;4;200102
403;2403;LENTES DE CONTACTO PUREVISION MULTIFOCAL -7.75;LCI-0000403;4;150;4;200102
404;2404;LENTES DE CONTACTO PUREVISION MULTIFOCAL -8.00;LCI-0000404;4;150;4;200102
405;2405;LENTES DE CONTACTO PUREVISION MULTIFOCAL -8.25;LCI-0000405;4;150;4;200102
406;2406;LENTES DE CONTACTO PUREVISION MULTIFOCAL -8.50;LCI-0000406;4;150;4;200102
407;2407;LENTES DE CONTACTO PUREVISION MULTIFOCAL -8.75;LCI-0000407;4;150;4;200102
408;2408;LENTES DE CONTACTO PUREVISION MULTIFOCAL -9.00;LCI-0000408;4;150;4;200102
409;2409;LENTES DE CONTACTO PUREVISION MULTIFOCAL -9.25;LCI-0000409;4;150;4;200102
410;2410;LENTES DE CONTACTO PUREVISION MULTIFOCAL -9.50;LCI-0000410;4;150;4;200102
411;2411;LENTES DE CONTACTO PUREVISION MULTIFOCAL -9.75;LCI-0000411;4;150;4;200102
412;2412;LENTES DE CONTACTO PUREVISION MULTIFOCAL -10.00;LCI-0000412;4;150;4;200102
413;2413;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +6.00;LCI-0000413;4;150;4;200102
414;2414;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +5.75;LCI-0000414;4;150;4;200102
415;2415;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +5.50;LCI-0000415;4;150;4;200102
416;2416;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +5.25;LCI-0000416;4;150;4;200102
417;2417;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +5.00;LCI-0000417;4;150;4;200102
418;2418;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +4.75;LCI-0000418;4;150;4;200102
419;2419;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +4.50;LCI-0000419;4;150;4;200102
420;2420;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +4.25;LCI-0000420;4;150;4;200102
421;2421;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +4.00;LCI-0000421;4;150;4;200102
422;2422;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +3.75;LCI-0000422;4;150;4;200102
423;2423;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +3.50;LCI-0000423;4;150;4;200102
424;2424;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +3.25;LCI-0000424;4;150;4;200102
425;2425;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +3.00;LCI-0000425;4;150;4;200102
426;2426;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +2.75;LCI-0000426;4;150;4;200102
427;2427;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +2.50;LCI-0000427;4;150;4;200102
428;2428;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +2.25;LCI-0000428;4;150;4;200102
429;2429;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +2.00;LCI-0000429;4;150;4;200102
430;2430;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +1.75;LCI-0000430;4;150;4;200102
431;2431;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +1.50;LCI-0000431;4;150;4;200102
432;2432;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +1.25;LCI-0000432;4;150;4;200102
433;2433;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +1.00;LCI-0000433;4;150;4;200102
434;2434;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +0.75;LCI-0000434;4;150;4;200102
435;2435;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +0.50;LCI-0000435;4;150;4;200102
436;2436;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +0.25;LCI-0000436;4;150;4;200102
437;2437;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL +0.00;LCI-0000437;4;150;4;200102
438;2438;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -0.25;LCI-0000438;4;150;4;200102
439;2439;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -0.50;LCI-0000439;4;150;4;200102
440;2440;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -0.75;LCI-0000440;4;150;4;200102
441;2441;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -1.00;LCI-0000441;4;150;4;200102
442;2442;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -1.25;LCI-0000442;4;150;4;200102
443;2443;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -1.50;LCI-0000443;4;150;4;200102
444;2444;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -1.75;LCI-0000444;4;150;4;200102
445;2445;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -2.00;LCI-0000445;4;150;4;200102
446;2446;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -2.25;LCI-0000446;4;150;4;200102
447;2447;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -2.50;LCI-0000447;4;150;4;200102
448;2448;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -2.75;LCI-0000448;4;150;4;200102
449;2449;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -3.00;LCI-0000449;4;150;4;200102
450;2450;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -3.25;LCI-0000450;4;150;4;200102
451;2451;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -3.50;LCI-0000451;4;150;4;200102
452;2452;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -3.75;LCI-0000452;4;150;4;200102
453;2453;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -4.00;LCI-0000453;4;150;4;200102
454;2454;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -4.25;LCI-0000454;4;150;4;200102
455;2455;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -4.50;LCI-0000455;4;150;4;200102
456;2456;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -4.75;LCI-0000456;4;150;4;200102
457;2457;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -5.00;LCI-0000457;4;150;4;200102
458;2458;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -5.25;LCI-0000458;4;150;4;200102
459;2459;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -5.50;LCI-0000459;4;150;4;200102
460;2460;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -5.75;LCI-0000460;4;150;4;200102
461;2461;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -6.00;LCI-0000461;4;150;4;200102
462;2462;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -6.25;LCI-0000462;4;150;4;200102
463;2463;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -6.50;LCI-0000463;4;150;4;200102
464;2464;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -6.75;LCI-0000464;4;150;4;200102
465;2465;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -7.00;LCI-0000465;4;150;4;200102
466;2466;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -7.25;LCI-0000466;4;150;4;200102
467;2467;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -7.50;LCI-0000467;4;150;4;200102
468;2468;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -7.75;LCI-0000468;4;150;4;200102
469;2469;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -8.00;LCI-0000469;4;150;4;200102
470;2470;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -8.25;LCI-0000470;4;150;4;200102
471;2471;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -8.50;LCI-0000471;4;150;4;200102
472;2472;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -8.75;LCI-0000472;4;150;4;200102
473;2473;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -9.00;LCI-0000473;4;150;4;200102
474;2474;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -9.25;LCI-0000474;4;150;4;200102
475;2475;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -9.50;LCI-0000475;4;150;4;200102
476;2476;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -9.75;LCI-0000476;4;150;4;200102
477;2477;LENTES DE CONTACTO PUREVISION 2 MULTIFOCAL -10.00;LCI-0000477;4;150;4;200102
478;2478;LENTES DE CONTACTO BIOFINITY +15.00;LCI-0000478;4;150;4;200102
479;2479;LENTES DE CONTACTO BIOFINITY +14.75;LCI-0000479;4;150;4;200102
480;2480;LENTES DE CONTACTO BIOFINITY +14.50;LCI-0000480;4;150;4;200102
481;2481;LENTES DE CONTACTO BIOFINITY +14.25;LCI-0000481;4;150;4;200102
482;2482;LENTES DE CONTACTO BIOFINITY +14.00;LCI-0000482;4;150;4;200102
483;2483;LENTES DE CONTACTO BIOFINITY +13.75;LCI-0000483;4;150;4;200102
484;2484;LENTES DE CONTACTO BIOFINITY +13.50;LCI-0000484;4;150;4;200102
485;2485;LENTES DE CONTACTO BIOFINITY +13.25;LCI-0000485;4;150;4;200102
486;2486;LENTES DE CONTACTO BIOFINITY +13.00;LCI-0000486;4;150;4;200102
487;2487;LENTES DE CONTACTO BIOFINITY +12.75;LCI-0000487;4;150;4;200102
488;2488;LENTES DE CONTACTO BIOFINITY +12.50;LCI-0000488;4;150;4;200102
489;2489;LENTES DE CONTACTO BIOFINITY +12.25;LCI-0000489;4;150;4;200102
490;2490;LENTES DE CONTACTO BIOFINITY +12.00;LCI-0000490;4;150;4;200102
491;2491;LENTES DE CONTACTO BIOFINITY +11.75;LCI-0000491;4;150;4;200102
492;2492;LENTES DE CONTACTO BIOFINITY +11.50;LCI-0000492;4;150;4;200102
493;2493;LENTES DE CONTACTO BIOFINITY +11.25;LCI-0000493;4;150;4;200102
494;2494;LENTES DE CONTACTO BIOFINITY +11.00;LCI-0000494;4;150;4;200102
495;2495;LENTES DE CONTACTO BIOFINITY +10.75;LCI-0000495;4;150;4;200102
496;2496;LENTES DE CONTACTO BIOFINITY +10.50;LCI-0000496;4;150;4;200102
497;2497;LENTES DE CONTACTO BIOFINITY +10.25;LCI-0000497;4;150;4;200102
498;2498;LENTES DE CONTACTO BIOFINITY +10.00;LCI-0000498;4;150;4;200102
499;2499;LENTES DE CONTACTO BIOFINITY +9.75;LCI-0000499;4;150;4;200102
500;2500;LENTES DE CONTACTO BIOFINITY +9.50;LCI-0000500;4;150;4;200102
501;2501;LENTES DE CONTACTO BIOFINITY +9.25;LCI-0000501;4;150;4;200102
502;2502;LENTES DE CONTACTO BIOFINITY +9.00;LCI-0000502;4;150;4;200102
503;2503;LENTES DE CONTACTO BIOFINITY +8.75;LCI-0000503;4;150;4;200102
504;2504;LENTES DE CONTACTO BIOFINITY +8.50;LCI-0000504;4;150;4;200102
505;2505;LENTES DE CONTACTO BIOFINITY +8.25;LCI-0000505;4;150;4;200102
506;2506;LENTES DE CONTACTO BIOFINITY +8.00;LCI-0000506;4;150;4;200102
507;2507;LENTES DE CONTACTO BIOFINITY +7.75;LCI-0000507;4;150;4;200102
508;2508;LENTES DE CONTACTO BIOFINITY +7.50;LCI-0000508;4;150;4;200102
509;2509;LENTES DE CONTACTO BIOFINITY +7.25;LCI-0000509;4;150;4;200102
510;2510;LENTES DE CONTACTO BIOFINITY +7.00;LCI-0000510;4;150;4;200102
511;2511;LENTES DE CONTACTO BIOFINITY +6.75;LCI-0000511;4;150;4;200102
512;2512;LENTES DE CONTACTO BIOFINITY +6.50;LCI-0000512;4;150;4;200102
513;2513;LENTES DE CONTACTO BIOFINITY +6.25;LCI-0000513;4;150;4;200102
514;2514;LENTES DE CONTACTO BIOFINITY +6.00;LCI-0000514;4;150;4;200102
515;2515;LENTES DE CONTACTO BIOFINITY +5.75;LCI-0000515;4;150;4;200102
516;2516;LENTES DE CONTACTO BIOFINITY +5.50;LCI-0000516;4;150;4;200102
517;2517;LENTES DE CONTACTO BIOFINITY +5.25;LCI-0000517;4;150;4;200102
518;2518;LENTES DE CONTACTO BIOFINITY +5.00;LCI-0000518;4;150;4;200102
519;2519;LENTES DE CONTACTO BIOFINITY +4.75;LCI-0000519;4;150;4;200102
520;2520;LENTES DE CONTACTO BIOFINITY +4.50;LCI-0000520;4;150;4;200102
521;2521;LENTES DE CONTACTO BIOFINITY +4.25;LCI-0000521;4;150;4;200102
522;2522;LENTES DE CONTACTO BIOFINITY +4.00;LCI-0000522;4;150;4;200102
523;2523;LENTES DE CONTACTO BIOFINITY +3.75;LCI-0000523;4;150;4;200102
524;2524;LENTES DE CONTACTO BIOFINITY +3.50;LCI-0000524;4;150;4;200102
525;2525;LENTES DE CONTACTO BIOFINITY +3.25;LCI-0000525;4;150;4;200102
526;2526;LENTES DE CONTACTO BIOFINITY +3.00;LCI-0000526;4;150;4;200102
527;2527;LENTES DE CONTACTO BIOFINITY +2.75;LCI-0000527;4;150;4;200102
528;2528;LENTES DE CONTACTO BIOFINITY +2.50;LCI-0000528;4;150;4;200102
529;2529;LENTES DE CONTACTO BIOFINITY +2.25;LCI-0000529;4;150;4;200102
530;2530;LENTES DE CONTACTO BIOFINITY +2.00;LCI-0000530;4;150;4;200102
