COD_AUTO;CODIGO;DESCRIPCION;REFERENCIA;TIPO INSUMO DET;TIPO INSUMO;UND NEGOCIOS;CENTRO COSTOS
301;373;LENTES INTRAOCULARES IQ TORICO SN6AT3+24.00;LI-0000301;150;4;U04;200101
302;374;LENTES INTRAOCULARES IQ TORICO SN6AT3+24.50;LI-0000302;150;4;U04;200101
303;375;LENTES INTRAOCULARES IQ TORICO SN6AT3+25.00;LI-0000303;150;4;U04;200101
304;376;LENTES INTRAOCULARES IQ TORICO SN6AT3+25.50;LI-0000304;150;4;U04;200101
305;377;LENTES INTRAOCULARES IQ TORICO SN6AT3+26.00;LI-0000305;150;4;U04;200101
306;378;LENTES INTRAOCULARES IQ TORICO SN6AT3+26.50;LI-0000306;150;4;U04;200101
307;379;LENTES INTRAOCULARES IQ TORICO SN6AT3+27.00;LI-0000307;150;4;U04;200101
308;380;LENTES INTRAOCULARES IQ TORICO SN6AT3+27.50;LI-0000308;150;4;U04;200101
309;381;LENTES INTRAOCULARES IQ TORICO SN6AT3+28.00;LI-0000309;150;4;U04;200101
310;382;LENTES INTRAOCULARES IQ TORICO SN6AT3+28.50;LI-0000310;150;4;U04;200101
311;383;LENTES INTRAOCULARES IQ TORICO SN6AT3+29.00;LI-0000311;150;4;U04;200101
312;384;LENTES INTRAOCULARES IQ TORICO SN6AT3+29.50;LI-0000312;150;4;U04;200101
313;385;LENTES INTRAOCULARES IQ TORICO SN6AT3+30.00;LI-0000313;150;4;U04;200101
314;386;LENTES INTRAOCULARES IQ TORICO SN6AT4+6.00;LI-0000314;150;4;U04;200101
315;387;LENTES INTRAOCULARES IQ TORICO SN6AT4+6.50;LI-0000315;150;4;U04;200101
316;388;LENTES INTRAOCULARES IQ TORICO SN6AT4+7.00;LI-0000316;150;4;U04;200101
317;389;LENTES INTRAOCULARES IQ TORICO SN6AT4+7.50;LI-0000317;150;4;U04;200101
318;390;LENTES INTRAOCULARES IQ TORICO SN6AT4+8.00;LI-0000318;150;4;U04;200101
319;391;LENTES INTRAOCULARES IQ TORICO SN6AT4+8.50;LI-0000319;150;4;U04;200101
320;392;LENTES INTRAOCULARES IQ TORICO SN6AT4+9.00;LI-0000320;150;4;U04;200101
321;393;LENTES INTRAOCULARES IQ TORICO SN6AT4+9.05;LI-0000321;150;4;U04;200101
322;394;LENTES INTRAOCULARES IQ TORICO SN6AT4+10.00;LI-0000322;150;4;U04;200101
323;395;LENTES INTRAOCULARES IQ TORICO SN6AT4+10.50;LI-0000323;150;4;U04;200101
324;396;LENTES INTRAOCULARES IQ TORICO SN6AT4+11.00;LI-0000324;150;4;U04;200101
325;397;LENTES INTRAOCULARES IQ TORICO SN6AT4+11.50;LI-0000325;150;4;U04;200101
326;398;LENTES INTRAOCULARES IQ TORICO SN6AT4+12.00;LI-0000326;150;4;U04;200101
327;399;LENTES INTRAOCULARES IQ TORICO SN6AT4+12.50;LI-0000327;150;4;U04;200101
328;400;LENTES INTRAOCULARES IQ TORICO SN6AT4+13.00;LI-0000328;150;4;U04;200101
329;401;LENTES INTRAOCULARES IQ TORICO SN6AT4+13.50;LI-0000329;150;4;U04;200101
330;402;LENTES INTRAOCULARES IQ TORICO SN6AT4+14.00;LI-0000330;150;4;U04;200101
331;403;LENTES INTRAOCULARES IQ TORICO SN6AT4+14.50;LI-0000331;150;4;U04;200101
332;404;LENTES INTRAOCULARES IQ TORICO SN6AT4+15.00;LI-0000332;150;4;U04;200101
333;405;LENTES INTRAOCULARES IQ TORICO SN6AT4+15.50;LI-0000333;150;4;U04;200101
334;406;LENTES INTRAOCULARES IQ TORICO SN6AT4+16.00;LI-0000334;150;4;U04;200101
335;407;LENTES INTRAOCULARES IQ TORICO SN6AT4+16.50;LI-0000335;150;4;U04;200101
336;408;LENTES INTRAOCULARES IQ TORICO SN6AT4+17.00;LI-0000336;150;4;U04;200101
337;409;LENTES INTRAOCULARES IQ TORICO SN6AT4+17.50;LI-0000337;150;4;U04;200101
338;410;LENTES INTRAOCULARES IQ TORICO SN6AT4+18.00;LI-0000338;150;4;U04;200101
339;411;LENTES INTRAOCULARES IQ TORICO SN6AT4+18.50;LI-0000339;150;4;U04;200101
340;412;LENTES INTRAOCULARES IQ TORICO SN6AT4+19.00;LI-0000340;150;4;U04;200101
341;413;LENTES INTRAOCULARES IQ TORICO SN6AT4+19.50;LI-0000341;150;4;U04;200101
342;414;LENTES INTRAOCULARES IQ TORICO SN6AT4+20.00;LI-0000342;150;4;U04;200101
343;415;LENTES INTRAOCULARES IQ TORICO SN6AT4+20.50;LI-0000343;150;4;U04;200101
344;416;LENTES INTRAOCULARES IQ TORICO SN6AT4+21.00;LI-0000344;150;4;U04;200101
345;417;LENTES INTRAOCULARES IQ TORICO SN6AT4+21.50;LI-0000345;150;4;U04;200101
346;418;LENTES INTRAOCULARES IQ TORICO SN6AT4+22.00;LI-0000346;150;4;U04;200101
347;419;LENTES INTRAOCULARES IQ TORICO SN6AT4+22.50;LI-0000347;150;4;U04;200101
348;420;LENTES INTRAOCULARES IQ TORICO SN6AT4+23.00;LI-0000348;150;4;U04;200101
349;421;LENTES INTRAOCULARES IQ TORICO SN6AT4+23.50;LI-0000349;150;4;U04;200101
350;422;LENTES INTRAOCULARES IQ TORICO SN6AT4+24.00;LI-0000350;150;4;U04;200101
351;423;LENTES INTRAOCULARES IQ TORICO SN6AT4+24.50;LI-0000351;150;4;U04;200101
352;424;LENTES INTRAOCULARES IQ TORICO SN6AT4+25.00;LI-0000352;150;4;U04;200101
353;425;LENTES INTRAOCULARES IQ TORICO SN6AT4+25.50;LI-0000353;150;4;U04;200101
354;426;LENTES INTRAOCULARES IQ TORICO SN6AT4+26.00;LI-0000354;150;4;U04;200101
355;427;LENTES INTRAOCULARES IQ TORICO SN6AT4+26.50;LI-0000355;150;4;U04;200101
356;428;LENTES INTRAOCULARES IQ TORICO SN6AT4+27.00;LI-0000356;150;4;U04;200101
357;429;LENTES INTRAOCULARES IQ TORICO SN6AT4+27.50;LI-0000357;150;4;U04;200101
358;430;LENTES INTRAOCULARES IQ TORICO SN6AT4+28.00;LI-0000358;150;4;U04;200101
359;431;LENTES INTRAOCULARES IQ TORICO SN6AT4+28.50;LI-0000359;150;4;U04;200101
360;432;LENTES INTRAOCULARES IQ TORICO SN6AT4+29.00;LI-0000360;150;4;U04;200101
361;433;LENTES INTRAOCULARES IQ TORICO SN6AT4+29.50;LI-0000361;150;4;U04;200101
362;434;LENTES INTRAOCULARES IQ TORICO SN6AT4+30.00;LI-0000362;150;4;U04;200101
363;435;LENTES INTRAOCULARES IQ TORICO SN6AT5+6.00;LI-0000363;150;4;U04;200101
364;436;LENTES INTRAOCULARES IQ TORICO SN6AT5+6.50;LI-0000364;150;4;U04;200101
365;437;LENTES INTRAOCULARES IQ TORICO SN6AT5+7.00;LI-0000365;150;4;U04;200101
366;438;LENTES INTRAOCULARES IQ TORICO SN6AT5+7.50;LI-0000366;150;4;U04;200101
367;439;LENTES INTRAOCULARES IQ TORICO SN6AT5+8.00;LI-0000367;150;4;U04;200101
368;440;LENTES INTRAOCULARES IQ TORICO SN6AT5+8.50;LI-0000368;150;4;U04;200101
369;441;LENTES INTRAOCULARES IQ TORICO SN6AT5+9.00;LI-0000369;150;4;U04;200101
370;442;LENTES INTRAOCULARES IQ TORICO SN6AT5+9.50;LI-0000370;150;4;U04;200101
371;443;LENTES INTRAOCULARES IQ TORICO SN6AT5+10.00;LI-0000371;150;4;U04;200101
372;444;LENTES INTRAOCULARES IQ TORICO SN6AT5+10.50;LI-0000372;150;4;U04;200101
373;445;LENTES INTRAOCULARES IQ TORICO SN6AT5+11.00;LI-0000373;150;4;U04;200101
374;446;LENTES INTRAOCULARES IQ TORICO SN6AT5+11.50;LI-0000374;150;4;U04;200101
375;447;LENTES INTRAOCULARES IQ TORICO SN6AT5+12.00;LI-0000375;150;4;U04;200101
376;448;LENTES INTRAOCULARES IQ TORICO SN6AT5+12.50;LI-0000376;150;4;U04;200101
377;449;LENTES INTRAOCULARES IQ TORICO SN6AT5+13.00;LI-0000377;150;4;U04;200101
378;450;LENTES INTRAOCULARES IQ TORICO SN6AT5+13.50;LI-0000378;150;4;U04;200101
379;451;LENTES INTRAOCULARES IQ TORICO SN6AT5+14.00;LI-0000379;150;4;U04;200101
380;452;LENTES INTRAOCULARES IQ TORICO SN6AT5+14.50;LI-0000380;150;4;U04;200101
381;453;LENTES INTRAOCULARES IQ TORICO SN6AT5+15.00;LI-0000381;150;4;U04;200101
382;454;LENTES INTRAOCULARES IQ TORICO SN6AT5+15.50;LI-0000382;150;4;U04;200101
383;455;LENTES INTRAOCULARES IQ TORICO SN6AT5+16.00;LI-0000383;150;4;U04;200101
384;456;LENTES INTRAOCULARES IQ TORICO SN6AT5+16.50;LI-0000384;150;4;U04;200101
385;457;LENTES INTRAOCULARES IQ TORICO SN6AT5+17.00;LI-0000385;150;4;U04;200101
386;458;LENTES INTRAOCULARES IQ TORICO SN6AT5+17.50;LI-0000386;150;4;U04;200101
387;459;LENTES INTRAOCULARES IQ TORICO SN6AT5+18.00;LI-0000387;150;4;U04;200101
388;460;LENTES INTRAOCULARES IQ TORICO SN6AT5+18.50;LI-0000388;150;4;U04;200101
389;461;LENTES INTRAOCULARES IQ TORICO SN6AT5+19.00;LI-0000389;150;4;U04;200101
390;462;LENTES INTRAOCULARES IQ TORICO SN6AT5+19.50;LI-0000390;150;4;U04;200101
391;463;LENTES INTRAOCULARES IQ TORICO SN6AT5+20.00;LI-0000391;150;4;U04;200101
392;464;LENTES INTRAOCULARES IQ TORICO SN6AT5+20.50;LI-0000392;150;4;U04;200101
393;465;LENTES INTRAOCULARES IQ TORICO SN6AT5+21.00;LI-0000393;150;4;U04;200101
394;466;LENTES INTRAOCULARES IQ TORICO SN6AT5+21.50;LI-0000394;150;4;U04;200101
395;467;LENTES INTRAOCULARES IQ TORICO SN6AT5+22.00;LI-0000395;150;4;U04;200101
396;468;LENTES INTRAOCULARES IQ TORICO SN6AT5+22.50;LI-0000396;150;4;U04;200101
397;469;LENTES INTRAOCULARES IQ TORICO SN6AT5+23.00;LI-0000397;150;4;U04;200101
398;470;LENTES INTRAOCULARES IQ TORICO SN6AT5+23.50;LI-0000398;150;4;U04;200101
399;471;LENTES INTRAOCULARES IQ TORICO SN6AT5+24.00;LI-0000399;150;4;U04;200101
400;472;LENTES INTRAOCULARES IQ TORICO SN6AT5+24.50;LI-0000400;150;4;U04;200101
401;473;LENTES INTRAOCULARES IQ TORICO SN6AT5+25.00;LI-0000401;150;4;U04;200101
402;474;LENTES INTRAOCULARES IQ TORICO SN6AT5+25.00;LI-0000402;150;4;U04;200101
403;475;LENTES INTRAOCULARES IQ TORICO SN6AT5+26.00;LI-0000403;150;4;U04;200101
404;476;LENTES INTRAOCULARES IQ TORICO SN6AT5+26.50;LI-0000404;150;4;U04;200101
405;477;LENTES INTRAOCULARES IQ TORICO SN6AT5+27.00;LI-0000405;150;4;U04;200101
406;478;LENTES INTRAOCULARES IQ TORICO SN6AT5+27.50;LI-0000406;150;4;U04;200101
407;479;LENTES INTRAOCULARES IQ TORICO SN6AT5+28.00;LI-0000407;150;4;U04;200101
408;480;LENTES INTRAOCULARES IQ TORICO SN6AT5+28.50;LI-0000408;150;4;U04;200101
409;481;LENTES INTRAOCULARES IQ TORICO SN6AT5+29.00;LI-0000409;150;4;U04;200101
410;482;LENTES INTRAOCULARES IQ TORICO SN6AT5+29.50;LI-0000410;150;4;U04;200101
411;483;LENTES INTRAOCULARES IQ TORICO SN6AT5+30.00;LI-0000411;150;4;U04;200101
412;484;LENTES INTRAOCULARES IQ TORICO SN6AT6+6.00;LI-0000412;150;4;U04;200101
413;485;LENTES INTRAOCULARES IQ TORICO SN6AT6+6.50;LI-0000413;150;4;U04;200101
414;486;LENTES INTRAOCULARES IQ TORICO SN6AT6+7.00;LI-0000414;150;4;U04;200101
415;487;LENTES INTRAOCULARES IQ TORICO SN6AT6+7.50;LI-0000415;150;4;U04;200101
416;488;LENTES INTRAOCULARES IQ TORICO SN6AT6+8.00;LI-0000416;150;4;U04;200101
417;489;LENTES INTRAOCULARES IQ TORICO SN6AT6+8.50;LI-0000417;150;4;U04;200101
418;490;LENTES INTRAOCULARES IQ TORICO SN6AT6+9.00;LI-0000418;150;4;U04;200101
419;491;LENTES INTRAOCULARES IQ TORICO SN6AT6+9.50;LI-0000419;150;4;U04;200101
420;492;LENTES INTRAOCULARES IQ TORICO SN6AT6+10.00;LI-0000420;150;4;U04;200101
421;493;LENTES INTRAOCULARES IQ TORICO SN6AT6+10.50;LI-0000421;150;4;U04;200101
422;494;LENTES INTRAOCULARES IQ TORICO SN6AT6+11.00;LI-0000422;150;4;U04;200101
423;495;LENTES INTRAOCULARES IQ TORICO SN6AT6+11.50;LI-0000423;150;4;U04;200101
424;496;LENTES INTRAOCULARES IQ TORICO SN6AT6+12.00;LI-0000424;150;4;U04;200101
425;497;LENTES INTRAOCULARES IQ TORICO SN6AT6+12.50;LI-0000425;150;4;U04;200101
426;498;LENTES INTRAOCULARES IQ TORICO SN6AT6+13.00;LI-0000426;150;4;U04;200101
427;499;LENTES INTRAOCULARES IQ TORICO SN6AT6+13.50;LI-0000427;150;4;U04;200101
428;500;LENTES INTRAOCULARES IQ TORICO SN6AT6+14.00;LI-0000428;150;4;U04;200101
429;501;LENTES INTRAOCULARES IQ TORICO SN6AT6+14.50;LI-0000429;150;4;U04;200101
430;502;LENTES INTRAOCULARES IQ TORICO SN6AT6+15.00;LI-0000430;150;4;U04;200101
431;503;LENTES INTRAOCULARES IQ TORICO SN6AT6+15.50;LI-0000431;150;4;U04;200101
432;504;LENTES INTRAOCULARES IQ TORICO SN6AT6+16.00;LI-0000432;150;4;U04;200101
433;505;LENTES INTRAOCULARES IQ TORICO SN6AT6+16.50;LI-0000433;150;4;U04;200101
434;506;LENTES INTRAOCULARES IQ TORICO SN6AT6+17.00;LI-0000434;150;4;U04;200101
435;507;LENTES INTRAOCULARES IQ TORICO SN6AT6+17.50;LI-0000435;150;4;U04;200101
436;508;LENTES INTRAOCULARES IQ TORICO SN6AT6+18.00;LI-0000436;150;4;U04;200101
437;509;LENTES INTRAOCULARES IQ TORICO SN6AT6+18.50;LI-0000437;150;4;U04;200101
438;510;LENTES INTRAOCULARES IQ TORICO SN6AT6+19.00;LI-0000438;150;4;U04;200101
439;511;LENTES INTRAOCULARES IQ TORICO SN6AT6+19.50;LI-0000439;150;4;U04;200101
440;512;LENTES INTRAOCULARES IQ TORICO SN6AT6+20.00;LI-0000440;150;4;U04;200101
441;513;LENTES INTRAOCULARES IQ TORICO SN6AT6+20.50;LI-0000441;150;4;U04;200101
442;514;LENTES INTRAOCULARES IQ TORICO SN6AT6+21.00;LI-0000442;150;4;U04;200101
443;515;LENTES INTRAOCULARES IQ TORICO SN6AT6+21.50;LI-0000443;150;4;U04;200101
444;516;LENTES INTRAOCULARES IQ TORICO SN6AT6+22.00;LI-0000444;150;4;U04;200101
445;517;LENTES INTRAOCULARES IQ TORICO SN6AT6+22.50;LI-0000445;150;4;U04;200101
446;518;LENTES INTRAOCULARES IQ TORICO SN6AT6+23.00;LI-0000446;150;4;U04;200101
447;519;LENTES INTRAOCULARES IQ TORICO SN6AT6+23.50;LI-0000447;150;4;U04;200101
448;520;LENTES INTRAOCULARES IQ TORICO SN6AT6+24.00;LI-0000448;150;4;U04;200101
449;521;LENTES INTRAOCULARES IQ TORICO SN6AT6+24.50;LI-0000449;150;4;U04;200101
450;522;LENTES INTRAOCULARES IQ TORICO SN6AT6+25.00;LI-0000450;150;4;U04;200101
451;523;LENTES INTRAOCULARES IQ TORICO SN6AT6+25.50;LI-0000451;150;4;U04;200101
452;524;LENTES INTRAOCULARES IQ TORICO SN6AT6+26.00;LI-0000452;150;4;U04;200101
453;525;LENTES INTRAOCULARES IQ TORICO SN6AT6+26.50;LI-0000453;150;4;U04;200101
454;526;LENTES INTRAOCULARES IQ TORICO SN6AT6+27.00;LI-0000454;150;4;U04;200101
455;527;LENTES INTRAOCULARES IQ TORICO SN6AT6+27.50;LI-0000455;150;4;U04;200101
456;528;LENTES INTRAOCULARES IQ TORICO SN6AT6+28.00;LI-0000456;150;4;U04;200101
457;529;LENTES INTRAOCULARES IQ TORICO SN6AT6+28.50;LI-0000457;150;4;U04;200101
458;530;LENTES INTRAOCULARES IQ TORICO SN6AT6+29.00;LI-0000458;150;4;U04;200101
459;531;LENTES INTRAOCULARES IQ TORICO SN6AT6+29.50;LI-0000459;150;4;U04;200101
460;532;LENTES INTRAOCULARES IQ TORICO SN6AT6+30.00;LI-0000460;150;4;U04;200101
461;533;LENTES INTRAOCULARES IQ TORICO SN6AT7+6.00;LI-0000461;150;4;U04;200101
462;534;LENTES INTRAOCULARES IQ TORICO SN6AT7+6.50;LI-0000462;150;4;U04;200101
463;535;LENTES INTRAOCULARES IQ TORICO SN6AT7+7.00;LI-0000463;150;4;U04;200101
464;536;LENTES INTRAOCULARES IQ TORICO SN6AT7+7.50;LI-0000464;150;4;U04;200101
465;537;LENTES INTRAOCULARES IQ TORICO SN6AT7+8.00;LI-0000465;150;4;U04;200101
466;538;LENTES INTRAOCULARES IQ TORICO SN6AT7+8.50;LI-0000466;150;4;U04;200101
467;539;LENTES INTRAOCULARES IQ TORICO SN6AT7+9.00;LI-0000467;150;4;U04;200101
468;540;LENTES INTRAOCULARES IQ TORICO SN6AT7+9.50;LI-0000468;150;4;U04;200101
469;541;LENTES INTRAOCULARES IQ TORICO SN6AT7+10.00;LI-0000469;150;4;U04;200101
470;542;LENTES INTRAOCULARES IQ TORICO SN6AT7+10.50;LI-0000470;150;4;U04;200101
471;543;LENTES INTRAOCULARES IQ TORICO SN6AT7+11.00;LI-0000471;150;4;U04;200101
472;544;LENTES INTRAOCULARES IQ TORICO SN6AT7+11.50;LI-0000472;150;4;U04;200101
473;545;LENTES INTRAOCULARES IQ TORICO SN6AT7+12.00;LI-0000473;150;4;U04;200101
474;546;LENTES INTRAOCULARES IQ TORICO SN6AT7+12.50;LI-0000474;150;4;U04;200101
475;547;LENTES INTRAOCULARES IQ TORICO SN6AT7+13.00;LI-0000475;150;4;U04;200101
476;548;LENTES INTRAOCULARES IQ TORICO SN6AT7+13.50;LI-0000476;150;4;U04;200101
477;549;LENTES INTRAOCULARES IQ TORICO SN6AT7+14.00;LI-0000477;150;4;U04;200101
478;550;LENTES INTRAOCULARES IQ TORICO SN6AT7+14.50;LI-0000478;150;4;U04;200101
479;551;LENTES INTRAOCULARES IQ TORICO SN6AT7+15.00;LI-0000479;150;4;U04;200101
480;552;LENTES INTRAOCULARES IQ TORICO SN6AT7+15.50;LI-0000480;150;4;U04;200101
481;553;LENTES INTRAOCULARES IQ TORICO SN6AT7+16.00;LI-0000481;150;4;U04;200101
482;554;LENTES INTRAOCULARES IQ TORICO SN6AT7+16.50;LI-0000482;150;4;U04;200101
483;555;LENTES INTRAOCULARES IQ TORICO SN6AT7+17.00;LI-0000483;150;4;U04;200101
484;556;LENTES INTRAOCULARES IQ TORICO SN6AT7+17.50;LI-0000484;150;4;U04;200101
485;557;LENTES INTRAOCULARES IQ TORICO SN6AT7+18.00;LI-0000485;150;4;U04;200101
486;558;LENTES INTRAOCULARES IQ TORICO SN6AT7+18.50;LI-0000486;150;4;U04;200101
487;559;LENTES INTRAOCULARES IQ TORICO SN6AT7+19.00;LI-0000487;150;4;U04;200101
488;560;LENTES INTRAOCULARES IQ TORICO SN6AT7+19.50;LI-0000488;150;4;U04;200101
489;561;LENTES INTRAOCULARES IQ TORICO SN6AT7+20.00;LI-0000489;150;4;U04;200101
490;562;LENTES INTRAOCULARES IQ TORICO SN6AT7+20.50;LI-0000490;150;4;U04;200101
491;563;LENTES INTRAOCULARES IQ TORICO SN6AT7+21.00;LI-0000491;150;4;U04;200101
492;564;LENTES INTRAOCULARES IQ TORICO SN6AT7+21.50;LI-0000492;150;4;U04;200101
493;565;LENTES INTRAOCULARES IQ TORICO SN6AT7+22.00;LI-0000493;150;4;U04;200101
494;566;LENTES INTRAOCULARES IQ TORICO SN6AT7+22.50;LI-0000494;150;4;U04;200101
495;567;LENTES INTRAOCULARES IQ TORICO SN6AT7+23.00;LI-0000495;150;4;U04;200101
496;568;LENTES INTRAOCULARES IQ TORICO SN6AT7+23.50;LI-0000496;150;4;U04;200101
497;569;LENTES INTRAOCULARES IQ TORICO SN6AT7+24.00;LI-0000497;150;4;U04;200101
498;570;LENTES INTRAOCULARES IQ TORICO SN6AT7+24.50;LI-0000498;150;4;U04;200101
499;571;LENTES INTRAOCULARES IQ TORICO SN6AT7+25.00;LI-0000499;150;4;U04;200101
500;572;LENTES INTRAOCULARES IQ TORICO SN6AT7+25.50;LI-0000500;150;4;U04;200101
501;573;LENTES INTRAOCULARES IQ TORICO SN6AT7+26.00;LI-0000501;150;4;U04;200101
502;574;LENTES INTRAOCULARES IQ TORICO SN6AT7+26.50;LI-0000502;150;4;U04;200101
503;575;LENTES INTRAOCULARES IQ TORICO SN6AT7+27.00;LI-0000503;150;4;U04;200101
504;576;LENTES INTRAOCULARES IQ TORICO SN6AT7+27.50;LI-0000504;150;4;U04;200101
505;577;LENTES INTRAOCULARES IQ TORICO SN6AT7+28.00;LI-0000505;150;4;U04;200101
506;578;LENTES INTRAOCULARES IQ TORICO SN6AT7+28.50;LI-0000506;150;4;U04;200101
507;579;LENTES INTRAOCULARES IQ TORICO SN6AT7+29.00;LI-0000507;150;4;U04;200101
508;580;LENTES INTRAOCULARES IQ TORICO SN6AT7+29.50;LI-0000508;150;4;U04;200101
509;581;LENTES INTRAOCULARES IQ TORICO SN6AT7+30.00;LI-0000509;150;4;U04;200101
510;582;LENTES INTRAOCULARES IQ TORICO SN6AT8+6.00;LI-0000510;150;4;U04;200101
511;583;LENTES INTRAOCULARES IQ TORICO SN6AT8+6.50;LI-0000511;150;4;U04;200101
512;584;LENTES INTRAOCULARES IQ TORICO SN6AT8+7.00;LI-0000512;150;4;U04;200101
513;585;LENTES INTRAOCULARES IQ TORICO SN6AT8+7.50;LI-0000513;150;4;U04;200101
514;586;LENTES INTRAOCULARES IQ TORICO SN6AT8+8.00;LI-0000514;150;4;U04;200101
515;587;LENTES INTRAOCULARES IQ TORICO SN6AT8+8.50;LI-0000515;150;4;U04;200101
516;588;LENTES INTRAOCULARES IQ TORICO SN6AT8+9.00;LI-0000516;150;4;U04;200101
517;589;LENTES INTRAOCULARES IQ TORICO SN6AT8+9.50;LI-0000517;150;4;U04;200101
518;590;LENTES INTRAOCULARES IQ TORICO SN6AT8+10.00;LI-0000518;150;4;U04;200101
519;591;LENTES INTRAOCULARES IQ TORICO SN6AT8+10.50;LI-0000519;150;4;U04;200101
520;592;LENTES INTRAOCULARES IQ TORICO SN6AT8+11.00;LI-0000520;150;4;U04;200101
521;593;LENTES INTRAOCULARES IQ TORICO SN6AT8+11.50;LI-0000521;150;4;U04;200101
522;594;LENTES INTRAOCULARES IQ TORICO SN6AT8+12.00;LI-0000522;150;4;U04;200101
523;595;LENTES INTRAOCULARES IQ TORICO SN6AT8+12.50;LI-0000523;150;4;U04;200101
524;596;LENTES INTRAOCULARES IQ TORICO SN6AT8+13.00;LI-0000524;150;4;U04;200101
525;597;LENTES INTRAOCULARES IQ TORICO SN6AT8+13.50;LI-0000525;150;4;U04;200101
526;598;LENTES INTRAOCULARES IQ TORICO SN6AT8+14.00;LI-0000526;150;4;U04;200101
527;599;LENTES INTRAOCULARES IQ TORICO SN6AT8+14.50;LI-0000527;150;4;U04;200101
528;600;LENTES INTRAOCULARES IQ TORICO SN6AT8+15.00;LI-0000528;150;4;U04;200101
529;601;LENTES INTRAOCULARES IQ TORICO SN6AT8+15.50;LI-0000529;150;4;U04;200101
530;602;LENTES INTRAOCULARES IQ TORICO SN6AT8+16.00;LI-0000530;150;4;U04;200101
531;603;LENTES INTRAOCULARES IQ TORICO SN6AT8+16.50;LI-0000531;150;4;U04;200101
532;604;LENTES INTRAOCULARES IQ TORICO SN6AT8+17.00;LI-0000532;150;4;U04;200101
533;605;LENTES INTRAOCULARES IQ TORICO SN6AT8+17.50;LI-0000533;150;4;U04;200101
534;606;LENTES INTRAOCULARES IQ TORICO SN6AT8+18.00;LI-0000534;150;4;U04;200101
535;607;LENTES INTRAOCULARES IQ TORICO SN6AT8+18.50;LI-0000535;150;4;U04;200101
536;608;LENTES INTRAOCULARES IQ TORICO SN6AT8+19.00;LI-0000536;150;4;U04;200101
537;609;LENTES INTRAOCULARES IQ TORICO SN6AT8+19.50;LI-0000537;150;4;U04;200101
538;610;LENTES INTRAOCULARES IQ TORICO SN6AT8+20.00;LI-0000538;150;4;U04;200101
539;611;LENTES INTRAOCULARES IQ TORICO SN6AT8+20.50;LI-0000539;150;4;U04;200101
540;612;LENTES INTRAOCULARES IQ TORICO SN6AT8+21.00;LI-0000540;150;4;U04;200101
541;613;LENTES INTRAOCULARES IQ TORICO SN6AT8+21.50;LI-0000541;150;4;U04;200101
542;614;LENTES INTRAOCULARES IQ TORICO SN6AT8+22.00;LI-0000542;150;4;U04;200101
543;615;LENTES INTRAOCULARES IQ TORICO SN6AT8+22.50;LI-0000543;150;4;U04;200101
544;616;LENTES INTRAOCULARES IQ TORICO SN6AT8+23.00;LI-0000544;150;4;U04;200101
545;617;LENTES INTRAOCULARES IQ TORICO SN6AT8+23.50;LI-0000545;150;4;U04;200101
546;618;LENTES INTRAOCULARES IQ TORICO SN6AT8+24.00;LI-0000546;150;4;U04;200101
547;619;LENTES INTRAOCULARES IQ TORICO SN6AT8+24.50;LI-0000547;150;4;U04;200101
548;620;LENTES INTRAOCULARES IQ TORICO SN6AT8+25.00;LI-0000548;150;4;U04;200101
549;621;LENTES INTRAOCULARES IQ TORICO SN6AT8+25.50;LI-0000549;150;4;U04;200101
550;622;LENTES INTRAOCULARES IQ TORICO SN6AT8+26.00;LI-0000550;150;4;U04;200101
551;623;LENTES INTRAOCULARES IQ TORICO SN6AT8+26.50;LI-0000551;150;4;U04;200101
552;624;LENTES INTRAOCULARES IQ TORICO SN6AT8+27.00;LI-0000552;150;4;U04;200101
553;625;LENTES INTRAOCULARES IQ TORICO SN6AT8+27.50;LI-0000553;150;4;U04;200101
554;626;LENTES INTRAOCULARES IQ TORICO SN6AT8+28.00;LI-0000554;150;4;U04;200101
555;627;LENTES INTRAOCULARES IQ TORICO SN6AT8+28.50;LI-0000555;150;4;U04;200101
556;628;LENTES INTRAOCULARES IQ TORICO SN6AT8+29.00;LI-0000556;150;4;U04;200101
557;629;LENTES INTRAOCULARES IQ TORICO SN6AT8+29.50;LI-0000557;150;4;U04;200101
558;630;LENTES INTRAOCULARES IQ TORICO SN6AT8+30.00;LI-0000558;150;4;U04;200101
559;631;LENTES INTRAOCULARES IQ TORICO SN6AT9+6.00;LI-0000559;150;4;U04;200101
560;632;LENTES INTRAOCULARES IQ TORICO SN6AT9+6.50;LI-0000560;150;4;U04;200101
561;633;LENTES INTRAOCULARES IQ TORICO SN6AT9+7.00;LI-0000561;150;4;U04;200101
562;634;LENTES INTRAOCULARES IQ TORICO SN6AT9+7.50;LI-0000562;150;4;U04;200101
563;635;LENTES INTRAOCULARES IQ TORICO SN6AT9+8.00;LI-0000563;150;4;U04;200101
564;636;LENTES INTRAOCULARES IQ TORICO SN6AT9+8.50;LI-0000564;150;4;U04;200101
565;637;LENTES INTRAOCULARES IQ TORICO SN6AT9+9.00;LI-0000565;150;4;U04;200101
566;638;LENTES INTRAOCULARES IQ TORICO SN6AT9+9.50;LI-0000566;150;4;U04;200101
567;639;LENTES INTRAOCULARES IQ TORICO SN6AT9+10.00;LI-0000567;150;4;U04;200101
